Time	valid	out_f_idx	out_y_idx	out_x_idx	result_word
0.0 ps	x	    x	    x	    x	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
96989000.0 ps	1	   44	    3	    1	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
96996000.0 ps	0	   45	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97009000.0 ps	1	   45	    3	    1	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
97016000.0 ps	0	   46	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97029000.0 ps	1	   46	    3	    1	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
97036000.0 ps	0	   47	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97049000.0 ps	1	   47	    3	    1	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
97056000.0 ps	0	   48	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97069000.0 ps	1	   48	    3	    1	7f7f80807f7f7f807f7f7f7f80807f807f7f7f807f80807f7f8080807f7f7f7f7f7f80807f7f7f807f7f7f7f80807f807f7f7f807f80807f7f8080807f7f7f7f
97076000.0 ps	0	   49	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97089000.0 ps	1	   49	    3	    1	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
97096000.0 ps	0	   50	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97109000.0 ps	1	   50	    3	    1	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
97116000.0 ps	0	   51	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97129000.0 ps	1	   51	    3	    1	7f7f80807f7f7f807f7f7f7f80807f807f7f7f807f80807f7f8080807f7f7f7f7f7f80807f7f7f807f7f7f7f80807f807f7f7f807f80807f7f8080807f7f7f7f
97136000.0 ps	0	   52	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97149000.0 ps	1	   52	    3	    1	80807f808080808080808080808080808080808080808080808080808080808080807f8080808080808080808080808080808080808080808080808080808080
97156000.0 ps	0	   53	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97169000.0 ps	1	   53	    3	    1	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
97176000.0 ps	0	   54	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97189000.0 ps	1	   54	    3	    1	807f7f7f8080807f807f7f7f7f7f807f7f80807f7f7f7f80807f7f7f7f80807f807f7f7f8080807f807f7f7f7f7f807f7f80807f7f7f7f80807f7f7f7f80807f
97196000.0 ps	0	   55	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97209000.0 ps	1	   55	    3	    1	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
97216000.0 ps	0	   56	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97229000.0 ps	1	   56	    3	    1	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
97236000.0 ps	0	   57	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97249000.0 ps	1	   57	    3	    1	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
97256000.0 ps	0	   58	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97269000.0 ps	1	   58	    3	    1	7f7f80807f7f7f807f7f808080807f80807f7f808080807f7f808080807f7f807f7f80807f7f7f807f7f808080807f80807f7f808080807f7f808080807f7f80
97276000.0 ps	0	   59	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97289000.0 ps	1	   59	    3	    1	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
97296000.0 ps	0	   60	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97309000.0 ps	1	   60	    3	    1	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
97316000.0 ps	0	   61	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97329000.0 ps	1	   61	    3	    1	80807f7f8080807f80807f7f7f7f807f7f80807f7f7f7f80807f7f7f7f80807f80807f7f8080807f80807f7f7f7f807f7f80807f7f7f7f80807f7f7f7f80807f
97336000.0 ps	0	   62	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97349000.0 ps	1	   62	    3	    1	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
97356000.0 ps	0	   63	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97369000.0 ps	1	   63	    3	    1	7f7f80807f7f7f807f7f7f7f80807f807f7f7f807f80807f7f8080807f7f7f7f7f7f80807f7f7f807f7f7f7f80807f807f7f7f807f80807f7f8080807f7f7f7f
97376000.0 ps	0	   63	    3	    1	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97382000.0 ps	0	    0	    0	    0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97422000.0 ps	0	    0	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97436000.0 ps	1	    0	    3	   33	8080807f80807f80807f807f80807f80807f808080807f80807f80807f8080808080807f80807f80807f807f80807f80807f808080807f80807f80807f808080
97442000.0 ps	0	    1	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97456000.0 ps	1	    1	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f807f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f807f7f7f7f7f7f7f7f7f
97462000.0 ps	0	    2	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97476000.0 ps	1	    2	    3	   33	7f8080807f7f807f808080807f7f808080807f807f8080807f808080807f7f7f7f8080807f7f807f808080807f7f808080807f807f8080807f808080807f7f7f
97482000.0 ps	0	    3	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97496000.0 ps	1	    3	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
97502000.0 ps	0	    4	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97516000.0 ps	1	    4	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
97522000.0 ps	0	    5	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97536000.0 ps	1	    5	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f807f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f807f7f7f7f7f7f7f7f7f
97542000.0 ps	0	    6	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97556000.0 ps	1	    6	    3	   33	808080808080807f808080807f7f808052807f807f80807f7f80808080807f7f808080808080807f808080807f7f808052807f807f80807f7f80808080807f7f
97562000.0 ps	0	    7	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97576000.0 ps	1	    7	    3	   33	80808080807f808080808080808080808080808080808080808080808080808080808080807f8080808080808080808080808080808080808080808080808080
97582000.0 ps	0	    8	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97596000.0 ps	1	    8	    3	   33	7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e
97602000.0 ps	0	    9	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97616000.0 ps	1	    9	    3	   33	0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c0c
97622000.0 ps	0	   10	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97636000.0 ps	1	   10	    3	   33	6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b
97642000.0 ps	0	   11	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97656000.0 ps	1	   11	    3	   33	7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e7e
97662000.0 ps	0	   12	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97676000.0 ps	1	   12	    3	   33	61616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161
97682000.0 ps	0	   13	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97696000.0 ps	1	   13	    3	   33	f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8f8
97702000.0 ps	0	   14	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97716000.0 ps	1	   14	    3	   33	84848484848484848484848484848484848484848484848484848484848484848484848484848484848484848484848484848484848484848484848484848484
97722000.0 ps	0	   15	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97736000.0 ps	1	   15	    3	   33	fbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfb
97742000.0 ps	0	   16	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97756000.0 ps	1	   16	    3	   33	16161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616161616
97762000.0 ps	0	   17	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97776000.0 ps	1	   17	    3	   33	52525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252
97782000.0 ps	0	   18	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97796000.0 ps	1	   18	    3	   33	e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3
97802000.0 ps	0	   19	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97816000.0 ps	1	   19	    3	   33	75757575757575757575757575757575757575757575757575757575757575757575757575757575757575757575757575757575757575757575757575757575
97822000.0 ps	0	   20	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97836000.0 ps	1	   20	    3	   33	b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2b2
97842000.0 ps	0	   21	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97856000.0 ps	1	   21	    3	   33	8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a8a
97862000.0 ps	0	   22	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97876000.0 ps	1	   22	    3	   33	c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5
97882000.0 ps	0	   23	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97896000.0 ps	1	   23	    3	   33	6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b6b
97902000.0 ps	0	   24	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97916000.0 ps	1	   24	    3	   33	70707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070
97922000.0 ps	0	   25	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97936000.0 ps	1	   25	    3	   33	5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f5f
97942000.0 ps	0	   26	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97956000.0 ps	1	   26	    3	   33	47474747474747474747474747474747474747474747474747474747474747474747474747474747474747474747474747474747474747474747474747474747
97962000.0 ps	0	   27	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97976000.0 ps	1	   27	    3	   33	58585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858
97982000.0 ps	0	   28	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
97996000.0 ps	1	   28	    3	   33	13131313131313131313131313131313131313131313131313131313131313131313131313131313131313131313131313131313131313131313131313131313
98002000.0 ps	0	   29	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98016000.0 ps	1	   29	    3	   33	e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4e4
98022000.0 ps	0	   30	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98036000.0 ps	1	   30	    3	   33	88888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888
98042000.0 ps	0	   31	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98056000.0 ps	1	   31	    3	   33	6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e6e
98062000.0 ps	0	   31	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98069000.0 ps	0	    0	    0	    0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98109000.0 ps	0	   32	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98122000.0 ps	1	   32	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98129000.0 ps	0	   33	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98142000.0 ps	1	   33	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
98149000.0 ps	0	   34	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98162000.0 ps	1	   34	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98169000.0 ps	0	   35	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98182000.0 ps	1	   35	    3	   33	7f808080807f7f80807f807f7f7f7f807f7f7f807f807f7f7f7f807f7f7f807f7f808080807f7f80807f807f7f7f7f807f7f7f807f807f7f7f7f807f7f7f807f
98189000.0 ps	0	   36	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98202000.0 ps	1	   36	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98209000.0 ps	0	   37	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98222000.0 ps	1	   37	    3	   33	807f7f7f7f80807f7f7f7f8080807f7f7f807f7f7f7f807f80807f7f807f7f7f807f7f7f7f80807f7f7f7f8080807f7f7f807f7f7f7f807f80807f7f807f7f7f
98229000.0 ps	0	   38	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98242000.0 ps	1	   38	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
98249000.0 ps	0	   39	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98262000.0 ps	1	   39	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98269000.0 ps	0	   40	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98282000.0 ps	1	   40	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98289000.0 ps	0	   41	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98302000.0 ps	1	   41	    3	   33	7f7f7f7f7f7f7f7f7f7fb67f7f7f7f7f7f7f7faa7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7fb67f7f7f7f7f7f7f7faa7f7f7f7f7f7f7f7f7f7f7f7f
98309000.0 ps	0	   42	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98322000.0 ps	1	   42	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98329000.0 ps	0	   43	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98342000.0 ps	1	   43	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98349000.0 ps	0	   44	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98362000.0 ps	1	   44	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98369000.0 ps	0	   45	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98382000.0 ps	1	   45	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
98389000.0 ps	0	   46	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98402000.0 ps	1	   46	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
98409000.0 ps	0	   47	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98422000.0 ps	1	   47	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
98429000.0 ps	0	   48	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98442000.0 ps	1	   48	    3	   33	7f808085807f7f80807f807f7f7f7f807f7f7f807f807f7f7f7f807f7f7f807f7f808085807f7f80807f807f7f7f7f807f7f7f807f807f7f7f7f807f7f7f807f
98449000.0 ps	0	   49	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98462000.0 ps	1	   49	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98469000.0 ps	0	   50	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98482000.0 ps	1	   50	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
98489000.0 ps	0	   51	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98502000.0 ps	1	   51	    3	   33	7f808080807f7f80807f807f7f7f7f807f7f7f807f807f7f7f7f807f7f7f807f7f808080807f7f80807f807f7f7f7f807f7f7f807f807f7f7f7f807f7f7f807f
98509000.0 ps	0	   52	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98522000.0 ps	1	   52	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
98529000.0 ps	0	   53	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98542000.0 ps	1	   53	    3	   33	80808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080808080
98549000.0 ps	0	   54	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98562000.0 ps	1	   54	    3	   33	807f7f7f7f80807f7f7f7f8080807f7f7f807f7f7f7f807f80807f7f807f7f7f807f7f7f7f80807f7f7f7f8080807f7f7f807f7f7f7f807f80807f7f807f7f7f
98569000.0 ps	0	   55	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98582000.0 ps	1	   55	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98589000.0 ps	0	   56	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
98602000.0 ps	1	   56	    3	   33	7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f7f
98609000.0 ps	0	   57	    3	   33	00000000000000000000000000000000000000000000000000000000000000000000000000000000000
